pid	adid	relevance	like	dislike
5f969b802a498b000aab2571	23848956617550425	4	I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.;It is well designed or eye-catching.	I do not dislike this ad.
5f969b802a498b000aab2571	23849490433210449	4	I do not like this ad.	I dislike the advertiser.
5f969b802a498b000aab2571	23849149248890409	2	I do not like this ad.	I do not dislike this ad.
5f969b802a498b000aab2571	23849532121930513	4	I trust the advertiser.;It is clear what product the ad is selling.;I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849550298080666	4	I trust the advertiser.;I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849916720430666	4	I trust the advertiser.;I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23848954118090514	4	It is useful, interesting, or informative.;I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	23849812961930681	3	I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	23848961782820514	3	It is useful, interesting, or informative.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	6264683710775	4	I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	6258941576733	3	I do not like this ad.	I do not dislike this ad.
5f565c9592080106c6b4d467	6264352483991	4	I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849715290380053	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f565c9592080106c6b4d467	23849419555770248	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f565c9592080106c6b4d467	23848786617080486	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f565c9592080106c6b4d467	23849916714750666	4	I trust the advertiser.;I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	6271714279711	4	It is useful, interesting, or informative.;I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	23849440198830714	4	I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23850018687160337	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f565c9592080106c6b4d467	6256684364929	3	It is useful, interesting, or informative.;I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23848959455770520	5	I trust the ad, it looks authentic or trustworthy.;It is useful, interesting, or informative.;I trust the advertiser.;I am interested in what is being advertised.;It is clear what product the ad is selling.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849274548530079	3	I do not like this ad.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	6277583271682	4	I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	6240604168322	2	I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.
5f565c9592080106c6b4d467	23848826768610052	2	I do not like this ad.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	23847337744590145	4	I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849973539440337	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f565c9592080106c6b4d467	6255497746822	4	It is useful, interesting, or informative.;I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	6275376421140	4	It is useful, interesting, or informative.;I am interested in what is being advertised.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849256087560722	3	I trust the ad, it looks authentic or trustworthy.;It is useful, interesting, or informative.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849496300910651	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f565c9592080106c6b4d467	23849029430530536	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f565c9592080106c6b4d467	23849417401640100	2	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	6267421130263	4	I am interested in what is being advertised.	I do not dislike this ad.
5e5ab88a43f33029b119a48c	23848927953240002	4	I am interested in what is being advertised.	I do not dislike this ad.
5e5ab88a43f33029b119a48c	23849054065220390	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5e5ab88a43f33029b119a48c	23849611352060311	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849278255340606	3	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23850858730460491	4	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849224470490027	5	I am interested in what is being advertised.	I do not dislike this ad.
5e5ab88a43f33029b119a48c	23848082246440713	5	It is useful, interesting, or informative.;I am interested in what is being advertised.	I do not dislike this ad.
5e5ab88a43f33029b119a48c	6224064413315	4	I do not like this ad.	I cannot tell what is being advertised.
5e5ab88a43f33029b119a48c	23849483076230030	3	It is well designed or eye-catching.	I do not dislike this ad.
5e5ab88a43f33029b119a48c	23848878719390466	4	I do not like this ad.	I do not dislike this ad.
5e5ab88a43f33029b119a48c	6288894933009	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5e5ab88a43f33029b119a48c	6285612372613	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849893434590453	4	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.
5e5ab88a43f33029b119a48c	23850858630200491	4	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23848870491900068	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849546498770391	3	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849652944900650	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5e5ab88a43f33029b119a48c	23849059240930316	3	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	6260138632419	4	I am interested in what is being advertised.;I trust the advertiser.	I do not like the design of the ad.
5e5ab88a43f33029b119a48c	6277830974601	1	I do not like this ad.	I dislike the type of product being advertised.
5e5ab88a43f33029b119a48c	23849536065500005	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849546500550391	3	I do not like this ad.	I do not trust this ad, it seems like a scam.;I do not like the design of the ad.;I find the ad pushy or it causes me to feel anxious.
5e5ab88a43f33029b119a48c	23848659335950068	4	The content is engaging, clever or amusing.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23848967546390166	4	I do not like this ad.	I dislike the type of product being advertised.
5e5ab88a43f33029b119a48c	23850462777790491	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849352724070219	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23848845113870139	4	I do not like this ad.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	6269032571435	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5e5ab88a43f33029b119a48c	23849604213010447	5	I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.
5e5ab88a43f33029b119a48c	23849188978280682	3	The content is engaging, clever or amusing.;It is clear what product the ad is selling.	I do not dislike this ad.;It is irrelevant to me, or doesn’t contain interesting information.
605504fc7a5a699c16ae8b4d	23848891010340352	1	It is well designed or eye-catching.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	6262842867114	4	It is well designed or eye-catching.;I am interested in what is being advertised.;It is clear what product the ad is selling.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	23849531740740125	4	I do not like this ad.	I do not like the design of the ad.;I dislike the type of product being advertised.;I find the content uncomfortable, offensive, or repulsive.
605504fc7a5a699c16ae8b4d	6262578158114	4	I am interested in what is being advertised.;It is well designed or eye-catching.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	6248578897599	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
605504fc7a5a699c16ae8b4d	23848633797060388	4	It is useful, interesting, or informative.;It is well designed or eye-catching.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	6273900574401	3	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;I find the ad pushy or it causes me to feel anxious.
605504fc7a5a699c16ae8b4d	23849635675670713	4	It is clear what product the ad is selling.;It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	23849166168770606	3	I trust the advertiser.;It is clear what product the ad is selling.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	6260332768325	3	I trust the advertiser.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	23848823885610509	3	I do not like this ad.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	23849757830050070	1	I do not like this ad.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	23848752296760352	2	I do not like this ad.	I do not dislike this ad.
605504fc7a5a699c16ae8b4d	23849589503290521	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
605504fc7a5a699c16ae8b4d	6244369739199	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
